Phone,Email,BusinessName,TamilName,City,Province,Category,Website,Instagram,Facebook,TikTok,ClaimURL,WALink,Message
"+16046693389","info@bananaleaf-vancouver.com","Banana Leaf on Davie","","Vancouver","BC","restaurants-takeout","https://www.bananaleaf-vancouver.com/davie","","","","https://tamil-pages-961fd.web.app/claim/banana-leaf-on-davie","https://wa.me/16046693389?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Banana%20Leaf%20on%20Davie!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fbanana-leaf-on-davie%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fbanana-leaf-on-davie%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Banana Leaf on Davie! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/banana-leaf-on-davie \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/banana-leaf-on-davie \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16045693363","info@bananaleaf-vancouver.com","Banana Leaf on Robson","","Vancouver","BC","restaurants-takeout","https://www.bananaleaf-vancouver.com/robson","","","","https://tamil-pages-961fd.web.app/claim/banana-leaf-on-robson","https://wa.me/16045693363?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Banana%20Leaf%20on%20Robson!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fbanana-leaf-on-robson%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fbanana-leaf-on-robson%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Banana Leaf on Robson! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/banana-leaf-on-robson \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/banana-leaf-on-robson \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16047316333","info@bananaleaf-vancouver.com","Banana Leaf Original (Broadway & Oak)","","Vancouver","BC","restaurants-takeout","https://www.bananaleaf-vancouver.com/broadway","","","","https://tamil-pages-961fd.web.app/claim/banana-leaf-original-broadway-oak","https://wa.me/16047316333?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Banana%20Leaf%20Original%20(Broadway%20%26%20Oak)!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fbanana-leaf-original-broadway-oak%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fbanana-leaf-original-broadway-oak%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Banana Leaf Original (Broadway & Oak)! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/banana-leaf-original-broadway-oak \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/banana-leaf-original-broadway-oak \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16047545841","","Bangla Bazar | বাংলা বাজার","","Vancouver","BC","restaurants-takeout","","","","","https://tamil-pages-961fd.web.app/claim/bangla-bazar","https://wa.me/16047545841?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Bangla%20Bazar%20%7C%20%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%20%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fbangla-bazar%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fbangla-bazar%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Bangla Bazar | বাংলা বাজার! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/bangla-bazar \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/bangla-bazar \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16048060363","bcmomo678@gmail.com","BC MoMo Restaurant & Bar","","Vancouver","BC","restaurants-takeout","https://www.bcmomo.ca/","","","","https://tamil-pages-961fd.web.app/claim/bc-momo-restaurant-bar","https://wa.me/16048060363?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20BC%20MoMo%20Restaurant%20%26%20Bar!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fbc-momo-restaurant-bar%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fbc-momo-restaurant-bar%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் BC MoMo Restaurant & Bar! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/bc-momo-restaurant-bar \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/bc-momo-restaurant-bar \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16047145564","bootstrap@5.2.1","Bombay Kitchen + Bar - Commercial Dr","கிச்சன்","Vancouver","BC","restaurants-takeout","https://bombaykitchenoncommercial.ca/","","","","https://tamil-pages-961fd.web.app/claim/bombay-kitchen-bar-commercial-dr","https://wa.me/16047145564?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Bombay%20Kitchen%20%2B%20Bar%20-%20Commercial%20Dr!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fbombay-kitchen-bar-commercial-dr%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fbombay-kitchen-bar-commercial-dr%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Bombay Kitchen + Bar - Commercial Dr! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/bombay-kitchen-bar-commercial-dr \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/bombay-kitchen-bar-commercial-dr \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+12367779253","","Bombay Kitchen Catering","கிச்சன் கேட்டரிங்","Vancouver","BC","catering-event-food","https://catering.bombaykitchenandbar.ca/","","","","https://tamil-pages-961fd.web.app/claim/bombay-kitchentering","https://wa.me/12367779253?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Bombay%20Kitchen%20Catering!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20catering%20event%20food%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fbombay-kitchentering%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fbombay-kitchentering%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Bombay Kitchen Catering! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for catering event food this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/bombay-kitchentering \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/bombay-kitchentering \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16048311215","cedarfeasthouse4@gmail.com","Cedar Feast House Catering Ltd","கேட்டரிங்","Vancouver","BC","catering-event-food","http://cedarfeasthousecatering.ca/","","","","https://tamil-pages-961fd.web.app/claim/cedar-feast-housetering-ltd","https://wa.me/16048311215?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Cedar%20Feast%20House%20Catering%20Ltd!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20catering%20event%20food%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fcedar-feast-housetering-ltd%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fcedar-feast-housetering-ltd%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Cedar Feast House Catering Ltd! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for catering event food this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/cedar-feast-housetering-ltd \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/cedar-feast-housetering-ltd \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16044318633","","Chili Pepper House","","Vancouver","BC","restaurants-takeout","http://thechilipepperhouse.com/","","","","https://tamil-pages-961fd.web.app/claim/chili-pepper-house","https://wa.me/16044318633?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Chili%20Pepper%20House!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fchili-pepper-house%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fchili-pepper-house%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Chili Pepper House! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/chili-pepper-house \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/chili-pepper-house \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16043238133","info@chonglee.ca.","Chong Lee Market","","Vancouver","BC","restaurants-takeout","https://chonglee.ca/","","","","https://tamil-pages-961fd.web.app/claim/chong-lee-market","https://wa.me/16043238133?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Chong%20Lee%20Market!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fchong-lee-market%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fchong-lee-market%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Chong Lee Market! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/chong-lee-market \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/chong-lee-market \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16046338729","","CityLink Convenience","","Vancouver","BC","restaurants-takeout","","","","","https://tamil-pages-961fd.web.app/claim/citylink-convenience","https://wa.me/16046338729?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20CityLink%20Convenience!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fcitylink-convenience%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fcitylink-convenience%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் CityLink Convenience! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/citylink-convenience \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/citylink-convenience \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+12364275493","","CT Mart","","Vancouver","BC","restaurants-takeout","","","","","https://tamil-pages-961fd.web.app/claim/ct-mart","https://wa.me/12364275493?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20CT%20Mart!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fct-mart%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fct-mart%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் CT Mart! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/ct-mart \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/ct-mart \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16047423311","info@delhi6.ca","Delhi-6 Indian Bistro","","Vancouver","BC","restaurants-takeout","http://delhi6.ca/","","","","https://tamil-pages-961fd.web.app/claim/delhi-6-indian-bistro","https://wa.me/16047423311?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Delhi-6%20Indian%20Bistro!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fdelhi-6-indian-bistro%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fdelhi-6-indian-bistro%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Delhi-6 Indian Bistro! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/delhi-6-indian-bistro \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/delhi-6-indian-bistro \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+15195708891","","Desi Bazaar Grocery and Meat","","Vancouver","BC","grocery-supermarkets","https://www.desibazaar.ca/","","","","https://tamil-pages-961fd.web.app/claim/desi-bazaar-grocery-and-meat","https://wa.me/15195708891?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Desi%20Bazaar%20Grocery%20and%20Meat!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20grocery%20supermarkets%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fdesi-bazaar-grocery-and-meat%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fdesi-bazaar-grocery-and-meat%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Desi Bazaar Grocery and Meat! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for grocery supermarkets this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/desi-bazaar-grocery-and-meat \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/desi-bazaar-grocery-and-meat \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16046812131","namaste@desilounge.ca","Desi Indian Lounge","","Vancouver","BC","restaurants-takeout","http://www.desilounge.ca/","","","","https://tamil-pages-961fd.web.app/claim/desi-indian-lounge","https://wa.me/16046812131?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Desi%20Indian%20Lounge!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fdesi-indian-lounge%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fdesi-indian-lounge%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Desi Indian Lounge! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/desi-indian-lounge \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/desi-indian-lounge \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16043254911","","Dhaliwal Sweet & Restaurant ( Vancouver)","","Vancouver","BC","restaurants-takeout","https://dhaliwals.graborder.ai/","","","","https://tamil-pages-961fd.web.app/claim/dhaliwal-sweet-restaurant-vancouver","https://wa.me/16043254911?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Dhaliwal%20Sweet%20%26%20Restaurant%20(%20Vancouver)!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fdhaliwal-sweet-restaurant-vancouver%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fdhaliwal-sweet-restaurant-vancouver%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Dhaliwal Sweet & Restaurant ( Vancouver)! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/dhaliwal-sweet-restaurant-vancouver \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/dhaliwal-sweet-restaurant-vancouver \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
